customer_id,name,gender,age,mobile,email,registration_date,membership_level,points,total_spent,last_purchase_date,address_district,visit_frequency,preferred_category
CUST000177,章阳,F,65,12816953848,pv5.l1c@qq.com,2025-03-27,gold,5335,89416.81,2025-11-18,Yangpu,Weekly,Sports & Outdoors
CUST000178,兰秀兰,M,32,11374393835,i2v41@yeah.net,2024-03-16,platinum,39048,35682.69,2025-04-28,Pudong,Daily,Fashion
CUST000179,檀建军,M,57,033-38350174,feorne0@gmail.com,2023-01-05,gold,13523,99489.74,2024-02-01,Pudong,Biweekly,Fashion
CUST000180,濯擎苍,F,27,11542238164,ggqk1z83@sohu.com,2024-09-28,silver,1239,90732.77,2026-03-07,Hongkou,Daily,Sports & Outdoors
CUST000181,似天磊,M,37,10583960631,ssxtbf_g42@yahoo.com.cn,2025-02-03,platinum,24637,3518.11,2025-12-21,Pudong,Biweekly,Food & Dining
CUST000182,李梓豪,F,46,055-31694136,mawtue.n5fi8w57@outlook.com,2023-10-17,silver,4139,9808.73,2024-12-19,Yangpu,Rarely,Home & Living
CUST000183,招熠彤,M,70,0495-79058836,o97sbt_m3z@sohu.com,2023-09-06,silver,3223,24238.09,2024-11-08,Xuhui,Daily,Fashion
CUST000184,庄弘文,M,56,0547-36527445,izhfoz.kgn69@yahoo.cn,2023-10-18,bronze,677,38559.99,2025-04-19,Jingan,Monthly,Food & Dining
CUST000185,娄文韬,F,63,18595698952,jcvsbt.gk7@yahoo.com.cn,2023-12-19,silver,4093,93595.47,2024-03-14,Yangpu,Weekly,Electronics
CUST000186,呼诗雨,F,56,0222-43780423,tw9izl73@163.com,2024-01-18,bronze,469,32150.64,2026-02-05,Pudong,Weekly,Home & Living
CUST000187,书涛,M,20,16161996517,h6lptf70@vip.qq.com,2023-04-04,silver,4843,41982.86,2023-11-09,Pudong,Daily,Electronics
CUST000188,绳远航,M,61,0706-75294508,iuk.pv5@hotmail.com,2025-09-01,silver,3708,68252.38,2025-11-06,Jingan,Daily,Food & Dining
CUST000189,绍明,F,44,10868652475,h6lprj45@tom.com,2025-12-16,silver,3838,38169.68,2025-12-16,Changning,Weekly,Electronics
CUST000190,穰国栋,F,51,0383-82756496,gm3lm149@hotmail.com,2025-01-03,bronze,465,27783.31,2025-11-05,Hongkou,Biweekly,Entertainment
CUST000191,丙国珍,F,26,18802249173,h6lo1s.r5v@139.com,2025-05-14,gold,15268,64382.5,2026-02-17,Jingan,Weekly,Sports & Outdoors
CUST000192,公羊志泽,M,45,015-80295127,i1clo5_gge@outlook.com,2024-07-12,gold,8476,66406.47,2026-01-21,Hongkou,Monthly,Sports & Outdoors
CUST000193,禽若汐,F,27,0688-65373501,h6lo1s_k8f33@foxmail.com,2026-01-03,gold,16637,29534.78,2026-01-04,Yangpu,Weekly,Fashion
CUST000194,闪伟,M,42,000-58151421,ixjh6l_hlg3@gmail.com,2023-07-08,platinum,35434,50379.34,2026-03-29,Jingan,Monthly,Food & Dining
CUST000195,郸瑜,F,22,0862-35014284,tw9izl_k1z@vip.qq.com,2025-05-25,silver,1741,69475.63,2025-12-04,Changning,Weekly,Home & Living
CUST000196,种伟宸,M,54,16703301411,izhfoz.hig21@sina.com,2024-03-11,silver,4092,88812.64,2026-01-14,Jingan,Rarely,Electronics
CUST000197,夏侯耀杰,M,27,068-09061909,mtlg34.iou44@hotmail.com,2024-08-15,bronze,897,99214.94,2025-04-01,Pudong,Rarely,Entertainment
CUST000198,买雨泽,F,62,18851478946,iregge_k758@163.com,2025-02-08,gold,15880,78492.13,2025-12-05,Jingan,Rarely,Fashion
CUST000199,苦振东,F,54,016-82530004,fg9.k5v27@tom.com,2024-01-30,silver,3551,77760.69,2025-05-03,Changning,Daily,Entertainment
CUST000200,斐梓诚,M,30,094-94325766,lm1sbt_fze23@163.com,2023-02-15,gold,8942,39365.6,2023-09-16,Changning,Rarely,Home & Living
CUST000201,历馥君,M,56,16779557036,lm137@hotmail.com,2026-02-05,bronze,17,25388.16,2026-02-23,Hongkou,Daily,Fashion
CUST000202,飞子欣,M,40,0064-19497590,lm1sbt_fri35@outlook.com,2024-02-17,silver,3133,93766.49,2026-03-06,Jingan,Biweekly,Fashion
CUST000203,合浩辰,M,48,11066485680,knnuco_qy0@tom.com,2024-08-11,silver,3859,48232.32,2025-04-30,Yangpu,Rarely,Food & Dining
CUST000204,栗宇泽,M,62,048-84424431,mftn06.kk729@gmail.com,2024-06-02,platinum,33807,36078.86,2025-01-19,Hongkou,Weekly,Fashion
CUST000205,载风华,M,18,0595-89822386,mtlpv5.rb283@hotmail.com,2025-01-26,silver,4858,17494.64,2025-02-13,Yangpu,Weekly,Food & Dining
CUST000206,敛晓啸,F,53,050-76309453,tt4lo518@hotmail.com,2023-07-02,bronze,853,45630.58,2025-02-12,Xuhui,Monthly,Entertainment
CUST000207,白语汐,F,61,14992719118,muq85@21cn.com,2024-10-10,bronze,155,20812.71,2025-04-21,Xuhui,Monthly,Home & Living
CUST000208,井呈轩,M,39,18413296451,j3a_len@yahoo.com.cn,2024-03-06,gold,11188,5273.54,2024-10-09,Xuhui,Weekly,Food & Dining
CUST000209,闭芳,M,20,16110355413,hn9lj1.tcvo1n@sina.com,2024-11-02,silver,4161,74095.04,2026-02-26,Pudong,Rarely,Fashion
CUST000210,功鹏,M,64,082-42090077,h6lgge_i3v89@gmail.com,2024-01-15,silver,3434,24606.34,2024-02-02,Jingan,Daily,Entertainment
CUST000211,悟文博,M,20,013-08995797,hm1i2v.uwx@yahoo.com.cn,2026-01-03,gold,17769,37175.6,2026-03-23,Pudong,Daily,Electronics
CUST000212,仝国良,F,66,0154-60380636,mftn06_iul83@foxmail.com,2024-05-27,platinum,24512,33812.05,2025-02-12,Yangpu,Weekly,Entertainment
CUST000213,诸英,F,61,11575096532,hm1p8q73@qq.com,2025-05-29,platinum,21681,238.49,2026-01-27,Changning,Monthly,Electronics
CUST000214,欧鑫,M,21,10950348068,ttbtw9.mxy60@sohu.com,2025-09-10,platinum,49305,28184.97,2025-12-18,Hongkou,Weekly,Electronics
CUST000215,伊海燕,F,66,039-25870360,fgdq31.g3k@yeah.net,2023-12-24,silver,4334,25163.22,2025-10-03,Hongkou,Rarely,Food & Dining
CUST000216,蔚俊驰,M,52,0727-85194786,mawfmn_tg9@163.com,2024-04-18,bronze,392,32614.44,2025-10-21,Yangpu,Biweekly,Entertainment
CUST000217,疏俊熙,F,42,12593966170,k1zk5m_hm3@163.com,2023-06-22,platinum,25151,79589.23,2025-07-10,Jingan,Biweekly,Home & Living
CUST000218,考子豪,M,50,0008-17051993,hm1p8q44@yahoo.cn,2023-03-23,gold,11675,20964.07,2023-04-24,Changning,Monthly,Fashion
CUST000219,蒉艳,M,27,0140-59992622,kfk.l9x17@hotmail.com,2024-06-05,gold,11257,69465.2,2025-03-19,Xuhui,Rarely,Home & Living
CUST000220,绪修杰,M,41,19178857163,ffxlmf22@tom.com,2024-03-07,bronze,633,73382.68,2025-10-10,Xuhui,Monthly,Sports & Outdoors
CUST000221,系雨欣,F,49,018-40155297,ggqryd0@tom.com,2025-06-14,silver,4943,73755.76,2026-03-10,Changning,Weekly,Home & Living
CUST000222,杜鹏煊,M,48,15681920087,gncsbt.lka@yahoo.cn,2023-02-26,gold,12714,98042.77,2024-11-03,Yangpu,Monthly,Sports & Outdoors
CUST000223,成若汐,M,63,0189-51773340,g6cpv5.gi5@hotmail.com,2025-12-12,gold,8419,51832.01,2026-01-07,Changning,Rarely,Entertainment
CUST000224,栋健雄,M,22,13011025484,lch.thj@foxmail.com,2025-04-22,bronze,951,63675.78,2025-07-19,Yangpu,Daily,Fashion
CUST000225,郦治文,M,68,0365-79823380,lmfmhh.rns21@139.com,2025-03-07,bronze,536,48698.74,2025-03-09,Jingan,Biweekly,Food & Dining
CUST000226,接梓诚,M,57,0065-34424474,hvbhvb.pgl78@qq.com,2023-07-21,silver,1404,21199.81,2025-06-13,Yangpu,Rarely,Electronics
CUST000227,盘中海,F,41,089-94687600,ryilj143@126.com,2024-09-30,gold,13718,71467.26,2025-12-16,Jingan,Biweekly,Entertainment
CUST000228,渠玉梅,F,47,0591-68211900,g6nmzi.tqe29@21cn.com,2025-01-14,platinum,21921,49782.77,2026-01-26,Pudong,Daily,Electronics
CUST000229,眭开慧,M,63,012-92953608,tt4l5v.pet@sina.com,2025-07-25,bronze,386,67494.05,2025-09-24,Pudong,Weekly,Electronics
CUST000230,符瑜,F,50,18754418129,rn1kls_fp0@21cn.com,2024-02-26,platinum,31667,66060.09,2024-07-25,Pudong,Monthly,Sports & Outdoors
CUST000231,蓝雨涵,M,19,12251045180,lm1sds_rwa94@sohu.com,2025-11-08,platinum,20888,75765.53,2025-11-25,Yangpu,Daily,Sports & Outdoors
CUST000232,双晓啸,M,63,0520-70569962,negtue_hkc@yeah.net,2023-06-18,bronze,604,63602.01,2023-08-21,Jingan,Rarely,Food & Dining
CUST000233,百家豪,M,45,037-90445414,v9blnf_fwl37@hotmail.com,2023-07-23,platinum,33207,84854.06,2024-04-17,Yangpu,Weekly,Food & Dining
CUST000234,环榕融,M,60,0041-18987736,irescp.r5v@yeah.net,2024-03-01,silver,3737,7797.14,2025-10-31,Changning,Weekly,Home & Living
CUST000235,法治文,M,23,0630-08749686,pw7lj185@163.com,2023-08-05,gold,6553,346.43,2024-02-27,Yangpu,Weekly,Electronics
CUST000236,烟博超,F,38,11241756338,to3.tmj52@gmail.com,2025-12-03,bronze,416,96733.47,2025-12-27,Pudong,Rarely,Food & Dining
CUST000237,尉迟珈,F,53,16103471281,lm1k88.uof@126.com,2024-05-14,platinum,40996,68253.55,2024-08-30,Changning,Monthly,Entertainment
CUST000238,阴烨磊,M,24,14996225024,ssxtbf_i3bjzz54@yahoo.cn,2024-07-25,gold,18384,75488,2024-10-27,Xuhui,Rarely,Fashion
CUST000239,卿国辉,F,43,13797483602,mtlmvh57@21cn.com,2024-10-04,platinum,20972,8664.17,2024-12-30,Hongkou,Biweekly,Sports & Outdoors
CUST000240,茹国辉,F,61,015-49106072,g7u.gglfim49@gmail.com,2026-02-26,gold,6000,17760.51,2026-03-01,Pudong,Monthly,Sports & Outdoors
CUST000241,仰俊驰,M,40,12776136961,uclgm3.nl2@21cn.com,2025-05-28,gold,19339,834.35,2025-09-17,Hongkou,Daily,Entertainment
CUST000242,司徒艺涵,M,56,14241085141,knnlo5.p9c29@hotmail.com,2023-06-28,gold,18690,35513.51,2024-10-19,Changning,Weekly,Home & Living
CUST000243,革雪松,F,23,0160-59752664,is8k1z.len@hotmail.com,2024-06-08,gold,14306,28145.23,2025-05-10,Changning,Monthly,Food & Dining
CUST000244,綦浩辰,F,47,10572414182,me4nzu.g3a77@outlook.com,2023-06-02,bronze,779,82603.11,2024-10-26,Hongkou,Biweekly,Home & Living
CUST000245,佟浩然,F,20,0726-39723389,m8eiuk_i1l91@sina.com,2026-01-14,silver,2416,53534.89,2026-03-04,Changning,Rarely,Food & Dining
CUST000246,衣潇然,M,54,0879-40971088,lg0i4867@vip.qq.com,2025-04-19,platinum,32007,30016.02,2025-07-14,Hongkou,Daily,Food & Dining
CUST000247,衅建国,F,38,046-97982853,k88to316@21cn.com,2025-06-17,gold,9364,72290.09,2025-07-20,Yangpu,Monthly,Food & Dining
CUST000248,华阳,F,24,096-74845538,gcn61@gmail.com,2024-01-06,platinum,22077,12709.51,2025-10-16,Changning,Daily,Fashion
CUST000249,闪燕,F,62,006-43967808,lm1i2v.pbz81@21cn.com,2024-03-10,silver,4535,28818,2025-11-04,Jingan,Monthly,Sports & Outdoors
CUST000250,周鹏,F,55,036-16443771,lia_viy@yahoo.cn,2023-07-30,silver,1359,66088.68,2025-01-06,Jingan,Rarely,Electronics
CUST000251,萧伟诚,M,59,0795-39838765,lm1md2.g5o11@139.com,2024-03-13,silver,2053,44762.93,2024-05-05,Changning,Monthly,Entertainment
CUST000252,历萍,M,50,15123185960,irkj8n_qyp22@yahoo.com.cn,2024-05-01,bronze,639,64958.18,2024-11-17,Xuhui,Rarely,Sports & Outdoors
CUST000253,浦彬,M,64,13267050078,tbf.hmx@163.com,2024-11-12,bronze,77,69961.97,2025-04-21,Xuhui,Monthly,Entertainment
CUST000254,象倩,F,43,0038-60444657,hm1i2v.k8f76@163.com,2024-05-06,bronze,268,85530.47,2025-10-29,Hongkou,Biweekly,Electronics
CUST000255,牵阳,M,28,0991-48177105,o97kgs43@163.com,2025-04-04,gold,12092,19940.4,2025-12-27,Jingan,Rarely,Food & Dining
CUST000256,睦军,F,44,087-14558992,knnnlr65@yahoo.cn,2023-04-02,silver,4995,25799.88,2023-05-16,Jingan,Biweekly,Entertainment
CUST000257,公羊政君,F,29,19097484455,prn_rx779@yahoo.com.cn,2026-02-08,platinum,42918,50110.69,2026-03-02,Jingan,Rarely,Food & Dining
CUST000258,旷晟睿,F,57,0746-23114327,v9blnf19@21cn.com,2023-03-10,gold,13999,98081.39,2024-03-28,Xuhui,Biweekly,Home & Living
CUST000259,业国强,F,44,040-20893719,l7nrqi22@21cn.com,2024-12-17,gold,11511,15329.82,2025-01-29,Hongkou,Daily,Fashion
CUST000260,少斌,F,64,14796337075,h6lpyb.fnx41@qq.com,2025-08-17,bronze,910,40563.35,2026-01-02,Changning,Daily,Home & Living
CUST000261,赵国兰,F,48,12860384675,k7nggq_od0@hotmail.com,2025-09-10,platinum,32067,65606.52,2025-10-17,Xuhui,Rarely,Food & Dining
CUST000262,袁嘉熙,M,21,17905724120,lmfmhh10@139.com,2025-11-02,gold,5732,66977.89,2026-03-05,Xuhui,Biweekly,Fashion
CUST000263,嘉国兰,M,21,018-72726780,rn1kls.hlz5@yeah.net,2023-10-23,bronze,593,18905.48,2025-05-27,Jingan,Biweekly,Fashion
CUST000264,开鹏涛,M,23,041-56975112,ixjk5q_fpp@126.com,2025-03-19,bronze,620,21443.17,2025-10-06,Hongkou,Daily,Electronics
CUST000265,时国秀,M,26,10179871959,jwui2v_sbtsd1@21cn.com,2025-01-17,bronze,295,76839.57,2025-03-21,Changning,Rarely,Entertainment
CUST000266,示国平,F,34,0278-34807940,k8qkfk.tg0@outlook.com,2023-03-12,gold,7033,99230.07,2024-01-09,Jingan,Weekly,Electronics
CUST000267,塞鹏涛,F,38,071-22984936,tt4lo5.is3@139.com,2025-06-14,gold,15329,80984.82,2026-01-01,Pudong,Weekly,Fashion
CUST000268,前红,F,60,18773141535,o1smvh11@yeah.net,2023-05-13,silver,4823,96405.25,2024-05-18,Changning,Biweekly,Electronics
CUST000269,勇梓涵,M,66,0773-02178982,pgknz975@outlook.com,2023-06-26,bronze,574,20624.83,2025-10-01,Xuhui,Weekly,Home & Living
CUST000270,康乐驹,F,51,036-92358854,v9bmdm69@hotmail.com,2025-07-18,bronze,465,85158.93,2025-12-15,Changning,Daily,Food & Dining
CUST000271,於辉,F,22,18600959576,k8qi4837@tom.com,2025-04-11,platinum,46356,34633.35,2025-09-08,Xuhui,Monthly,Electronics
CUST000272,海国英,F,45,081-11553756,k4ti7b_tqv@foxmail.com,2025-09-25,bronze,415,59460.26,2025-10-02,Hongkou,Rarely,Electronics
CUST000273,本宇航,M,57,18998006522,i2vsbt83@vip.qq.com,2024-08-26,silver,1823,93804.37,2025-09-23,Pudong,Biweekly,Fashion
CUST000274,宁艺涵,F,57,0050-91931582,mawgge.i3e49@yahoo.cn,2026-02-07,gold,15163,24140.84,2026-03-08,Jingan,Rarely,Home & Living
CUST000275,党玉兰,F,32,055-22648991,fg9_mhh@yahoo.cn,2023-11-16,silver,2105,46911.58,2025-03-12,Jingan,Weekly,Home & Living
CUST000276,春一诺,F,33,0048-50413780,o1smvh_pvp@hotmail.com,2024-11-21,gold,19988,61553.15,2025-06-17,Jingan,Weekly,Entertainment
CUST000277,说珈,M,57,17686681185,q6x63@gmail.com,2024-11-13,platinum,37734,83845.58,2025-08-22,Yangpu,Daily,Entertainment
CUST000278,进博超,M,35,11011218912,fh5q31_tmj28@qq.com,2023-04-28,silver,3567,8733.96,2023-06-26,Jingan,Monthly,Electronics
CUST000279,酒鸿涛,M,45,19095866167,hvbhvb.gk4@139.com,2024-09-30,gold,12535,47865.58,2024-10-17,Xuhui,Daily,Electronics
CUST000280,逯立辉,M,34,10162925067,hm1hs7_q8v@tom.com,2024-04-14,gold,7365,26089.67,2025-02-23,Pudong,Weekly,Electronics
CUST000281,甄榕融,M,60,14163325444,mtlg34.l5zto3@163.com,2025-05-10,gold,12983,40928.79,2025-10-19,Jingan,Monthly,Fashion
CUST000282,储文昊,M,53,042-23782042,freui8_rmf20@outlook.com,2024-03-23,gold,19291,55453.93,2025-04-05,Xuhui,Rarely,Fashion
CUST000283,徐雪,F,49,021-29202683,k8qkfk20@yahoo.cn,2026-02-22,bronze,995,25749.54,2026-03-01,Pudong,Biweekly,Fashion
CUST000284,丑雨桐,F,47,17145993099,jdc42@qq.com,2023-12-16,gold,11173,11492.67,2024-03-20,Xuhui,Monthly,Food & Dining
CUST000285,坚丽萍,M,55,0484-45650407,putle8.nh4@foxmail.com,2024-06-24,platinum,34392,61180.54,2025-06-14,Yangpu,Monthly,Home & Living
CUST000286,斋诚,M,44,14609736610,mawfmn87@yahoo.com.cn,2023-04-26,bronze,732,21564.94,2024-07-14,Xuhui,Monthly,Fashion
CUST000287,辛玉珍,M,33,19830030503,tt4kls51@yahoo.cn,2024-05-30,gold,6515,24069.73,2025-04-25,Pudong,Weekly,Fashion
CUST000288,狂浩然,M,34,0664-53669339,lm1sds84@gmail.com,2024-12-23,platinum,35272,62624.24,2025-11-25,Hongkou,Daily,Fashion
CUST000289,孝哲瀚,F,30,012-60817356,prulo5_njh@sina.com,2023-11-21,platinum,42603,74349.35,2024-01-17,Pudong,Biweekly,Home & Living
CUST000290,广秀兰,F,70,015-45663022,fmn98@foxmail.com,2023-09-08,bronze,536,47201.59,2024-05-05,Yangpu,Rarely,Entertainment
CUST000291,招文昊,M,26,028-57148431,klepv58@sina.com,2025-05-21,gold,16871,23562.43,2025-09-03,Xuhui,Rarely,Fashion
CUST000292,殳建军,F,29,11966146073,mtlpv5.ffa11@sohu.com,2025-06-18,bronze,327,97476.09,2025-08-22,Yangpu,Monthly,Entertainment
CUST000293,奕勇,F,50,0336-48952007,hn9sds_puf@vip.qq.com,2025-05-04,platinum,21009,90453.67,2025-12-05,Hongkou,Monthly,Electronics
CUST000294,考一全,M,22,066-70443502,i2xmy2.mcm@yeah.net,2024-09-25,gold,6433,46770.61,2025-12-20,Changning,Daily,Fashion
CUST000295,所嘉懿,M,56,14264018971,klepv5.kcr36@yahoo.cn,2023-07-15,silver,2314,86635.68,2023-08-11,Xuhui,Weekly,Electronics
CUST000296,望鑫,F,65,11260869474,i2v.fmn@yeah.net,2025-04-24,gold,18159,56143,2026-02-02,Pudong,Monthly,Food & Dining
CUST000297,酆伟宸,F,36,0005-30106475,k18iui_fn360@163.com,2025-09-14,gold,14679,89040.26,2025-12-10,Yangpu,Monthly,Sports & Outdoors
CUST000298,盛一全,F,35,19673081098,lch_kgn18@hotmail.com,2024-03-01,bronze,230,41987.65,2026-02-09,Jingan,Rarely,Electronics
CUST000299,辛晨,M,24,15702061976,ts5hvb_ny419@21cn.com,2024-10-24,silver,4827,55917.2,2026-03-22,Yangpu,Rarely,Food & Dining
CUST000300,随磊,M,46,006-42056896,hsv_rpi65@hotmail.com,2024-12-15,gold,6070,38852.38,2025-10-07,Xuhui,Monthly,Fashion
CUST000301,莱欣怡,F,61,0852-77618075,lia_tuk@sina.com,2023-06-01,silver,4896,11566.74,2025-05-28,Xuhui,Biweekly,Sports & Outdoors
CUST000302,乜天娇,M,37,050-99902756,knnlo5_tm6@yahoo.com.cn,2023-11-24,bronze,146,81916.79,2025-06-26,Pudong,Weekly,Food & Dining
CUST000303,巴鹤轩,F,53,11139221120,tw9izl.ghd@gmail.com,2024-05-28,gold,16437,89727.04,2024-11-26,Jingan,Biweekly,Entertainment
CUST000304,悟梓萱,M,68,036-15721899,ktzmzi_fep83@21cn.com,2023-11-01,bronze,694,82671.69,2024-10-21,Yangpu,Monthly,Food & Dining
CUST000305,戚玉兰,F,36,10955572890,negtue.q6h31@sohu.com,2025-01-14,gold,18986,77861.89,2026-03-03,Pudong,Monthly,Home & Living
CUST000306,濯一诺,M,27,086-03692183,fselj5.hr027@139.com,2024-10-11,platinum,20302,9511.81,2025-04-18,Hongkou,Weekly,Electronics
CUST000307,中阳,F,67,11752530424,fsekfk.ffgk3d@outlook.com,2023-01-08,bronze,323,59207.88,2023-07-15,Xuhui,Weekly,Sports & Outdoors
CUST000308,云国琴,F,58,19655544844,kgs36@yahoo.com.cn,2024-04-30,silver,2905,33070.84,2025-12-13,Xuhui,Biweekly,Sports & Outdoors
CUST000309,郝文韬,M,66,15732774034,g34pv5_i5b25@139.com,2024-06-08,gold,16272,75079.46,2024-07-08,Jingan,Biweekly,Entertainment
CUST000310,牟熙成,M,41,19743856000,rn1kls56@163.com,2024-05-19,gold,15003,54160.16,2024-08-29,Yangpu,Daily,Home & Living
CUST000311,鲜明,M,46,016-57901709,gncsbt_vda94@yeah.net,2026-01-01,silver,2843,99124.53,2026-01-08,Yangpu,Rarely,Food & Dining
CUST000312,别涛,M,38,0653-07855659,v9rlnf.sl072@yeah.net,2023-01-30,bronze,323,82248.98,2023-11-08,Yangpu,Rarely,Fashion
CUST000313,北秀珍,F,49,012-94207047,fgdptf_ijt@139.com,2023-04-10,platinum,48261,88880.07,2023-12-30,Jingan,Biweekly,Electronics
CUST000314,碧鲁诗雨,M,41,0221-70490505,i46rqi.gi160@vip.qq.com,2026-03-13,gold,17863,28161.67,2026-03-15,Pudong,Daily,Electronics
CUST000315,苦佳琪,M,36,0402-52818587,knnhot_o25@yahoo.cn,2024-04-02,platinum,44967,65912.75,2025-09-21,Pudong,Biweekly,Fashion
CUST000316,仰国荣,F,37,16315390483,i2vsbt.rvl@qq.com,2026-02-20,silver,1211,82420.6,2026-03-06,Jingan,Daily,Electronics
CUST000317,终文韬,F,50,096-16046230,ts5tbf_jnb87@sina.com,2025-04-01,bronze,120,53695.68,2025-05-10,Jingan,Monthly,Fashion
CUST000318,雀一诺,M,34,12712303159,to3_seo@sina.com,2023-09-10,gold,8726,62914.67,2024-08-08,Yangpu,Weekly,Entertainment
CUST000319,恭珈,F,26,0670-49225775,jdc72@yeah.net,2025-08-19,gold,19040,2385.56,2025-10-23,Yangpu,Monthly,Home & Living
CUST000320,郑旭尧,M,19,17205004693,kleg3437@126.com,2024-05-25,platinum,43811,90003.85,2025-12-26,Pudong,Biweekly,Electronics
CUST000321,遇立伟,F,65,10396474019,p0i.n3i@hotmail.com,2023-06-28,platinum,25220,24550.8,2025-08-24,Xuhui,Biweekly,Fashion
CUST000322,仍政君,M,58,18656842783,valljf7@21cn.com,2024-03-15,bronze,418,42783.82,2024-04-10,Jingan,Biweekly,Electronics
CUST000323,滑雪,M,23,0943-21915910,q6x.rw9@139.com,2024-10-23,platinum,25903,88989.82,2024-11-26,Yangpu,Weekly,Food & Dining
CUST000324,爱文博,M,43,0193-48320556,k0f_k0r6@126.com,2024-02-19,platinum,25450,27342.06,2024-10-11,Changning,Biweekly,Entertainment
CUST000325,星静怡,F,47,086-83174404,fgdq3114@163.com,2024-11-09,platinum,25556,63237.68,2024-12-21,Pudong,Biweekly,Electronics
CUST000326,用思源,F,35,18260537783,pw7lj123@gmail.com,2023-02-02,platinum,43281,71532.43,2023-11-28,Hongkou,Daily,Fashion
CUST000327,淦磊,F,41,14367005128,l5vizl_ggy79@163.com,2026-02-12,platinum,41548,26567.18,2026-03-04,Hongkou,Weekly,Electronics
CUST000328,闪烨磊,M,59,12027270107,hn9sds_too42@126.com,2024-04-19,silver,3861,98358.44,2025-08-27,Changning,Weekly,Food & Dining
CUST000329,须凯瑞,M,38,18505148165,tgmo3v.fk668@sohu.com,2024-06-20,platinum,26017,74932.75,2024-10-27,Xuhui,Weekly,Fashion
CUST000330,丛梓妍,F,24,14868606064,k8qkfk_qe395@126.com,2025-08-23,silver,4001,768.42,2026-02-21,Changning,Weekly,Sports & Outdoors
CUST000331,考静,M,62,11370289888,k5qscp78@sohu.com,2023-08-28,bronze,31,20082.17,2025-02-28,Pudong,Biweekly,Home & Living
CUST000332,褚倩,F,21,079-62977523,k5mit6_fgo@gmail.com,2024-11-09,gold,11827,74430.37,2025-04-26,Changning,Daily,Fashion
CUST000333,矫国香,M,66,096-19487064,izhlq411@139.com,2023-09-28,bronze,286,79407.01,2025-02-20,Changning,Daily,Fashion
CUST000334,谬雪,M,52,074-60825717,lh7lnf_fo888@yahoo.com.cn,2023-07-29,bronze,51,84819.98,2025-07-11,Jingan,Daily,Entertainment
CUST000335,平家明,M,39,17711657956,o97sbt_nh281@sohu.com,2025-10-31,gold,11967,30957.91,2025-12-12,Changning,Daily,Sports & Outdoors
CUST000336,申屠玉英,F,31,0262-62620498,h6lit6_tuk@21cn.com,2023-02-23,gold,18657,9467.24,2024-04-03,Xuhui,Rarely,Entertainment
CUST000337,歧丽萍,M,61,11664873281,ts5tbf.fgr@tom.com,2024-09-30,gold,11880,7297.46,2024-11-22,Pudong,Daily,Home & Living
CUST000338,第桂英,M,25,0354-75193810,fvpts4.p2l@yahoo.com.cn,2025-05-14,bronze,498,15026.2,2026-03-13,Pudong,Weekly,Electronics
CUST000339,帅国英,F,41,0244-50398635,nuy_g9z@163.com,2025-12-25,bronze,59,10410.46,2026-02-25,Hongkou,Monthly,Food & Dining
CUST000340,以国平,F,41,094-82500387,k88_px5@gmail.com,2024-01-29,platinum,34213,18523.65,2024-10-17,Pudong,Daily,Entertainment
CUST000341,诸昊强,M,36,19415469130,tbf_ki734@qq.com,2024-11-10,gold,8221,42990.53,2025-06-18,Xuhui,Rarely,Fashion
CUST000342,宾政君,F,42,15689282067,h6lpv521@tom.com,2024-03-07,bronze,5,65411.14,2024-12-21,Xuhui,Weekly,Home & Living
CUST000343,台鑫磊,F,33,049-74166630,i1crqi_tml26@yahoo.cn,2025-08-01,gold,17152,56290.65,2025-10-11,Jingan,Rarely,Home & Living
CUST000344,剑辉,M,46,065-35791494,lm1sbt.lrd@sohu.com,2024-10-14,bronze,14,66696.53,2025-05-09,Pudong,Daily,Electronics
CUST000345,邰梓浩,F,69,0378-13373582,pv5_od0@qq.com,2025-11-26,gold,10674,24516.42,2026-01-10,Pudong,Weekly,Electronics
CUST000346,卓聪健,F,22,16001011655,lmfmhh0@yeah.net,2023-04-10,silver,4016,99606.48,2025-04-17,Pudong,Biweekly,Entertainment
CUST000347,度婷方,M,22,0690-00247446,ffxlmf5@yeah.net,2023-04-26,platinum,33821,28965.62,2025-12-17,Changning,Daily,Home & Living
CUST000348,容洁,F,64,007-13337305,u52.scp5@tom.com,2024-01-07,silver,3105,44045.05,2025-07-12,Hongkou,Daily,Fashion
