customer_id,gender,age,annual_income,spending_score,member_tier,visit_frequency,preferred_category,total_visits_last_year,total_spent_last_year,email,phone,address_district,signup_date,last_visit_date
"CUST000766","Male","36","94854","1","Platinum","Rarely","Home & Living","2","759","customer766@example.com","13800000766","Jingan","2024-08-01","2026-03-03"
"CUST000767","Male","21","107555","4","Bronze","Quarterly","Books & Stationery","4","6884","customer767@example.com","13800000767","Xuhui","2023-02-27","2026-02-27"
"CUST000768","Female","35","86952","1","Bronze","Quarterly","Books & Stationery","7","2435","customer768@example.com","13800000768","Pudong","2023-02-16","2026-02-16"
"CUST000769","Female","29","101901","4","Platinum","Biweekly","Beauty & Cosmetics","38","61956","customer769@example.com","13800000769","Jingan","2024-07-24","2026-03-07"
"CUST000770","Female","28","126736","5","Gold","Quarterly","Electronics","5","12674","customer770@example.com","13800000770","Xuhui","2023-02-08","2026-02-17"
"CUST000771","Male","50","31275","2","Bronze","Rarely","Sports & Outdoors","2","500","customer771@example.com","13800000771","Jingan","2024-02-08","2026-02-17"
"CUST000772","Male","31","58877","3","Silver","Rarely","Home & Living","3","2120","customer772@example.com","13800000772","Huangpu","2025-07-05","2026-02-19"
"CUST000773","Male","26","241383","5","Gold","Quarterly","Food & Dining","7","33794","customer773@example.com","13800000773","Huangpu","2023-06-24","2026-02-22"
"CUST000774","Female","27","70402","2","Platinum","Monthly","Sports & Outdoors","15","8448","customer774@example.com","13800000774","Pudong","2024-01-08","2026-03-02"
"CUST000775","Female","70","79541","4","Silver","Rarely","Books & Stationery","1","1273","customer775@example.com","13800000775","Changning","2023-07-09","2026-03-13"
"CUST000776","Male","42","92634","5","Silver","Weekly","Sports & Outdoors","60","111161","customer776@example.com","13800000776","Jingan","2025-04-10","2026-03-09"
"CUST000777","Male","30","246411","1","Gold","Rarely","Sports & Outdoors","1","986","customer777@example.com","13800000777","Xuhui","2025-05-27","2026-03-04"
"CUST000778","Female","47","25996","5","Gold","Biweekly","Beauty & Cosmetics","31","16118","customer778@example.com","13800000778","Minhang","2025-01-05","2026-03-07"
"CUST000779","Female","34","241392","3","Silver","Biweekly","Electronics","40","115868","customer779@example.com","13800000779","Changning","2023-01-06","2026-03-08"
"CUST000780","Male","33","40331","3","Bronze","Monthly","Home & Living","15","7260","customer780@example.com","13800000780","Huangpu","2024-07-12","2026-02-13"
"CUST000781","Male","41","59112","3","Gold","Biweekly","Books & Stationery","40","28374","customer781@example.com","13800000781","Minhang","2024-04-24","2026-02-22"
"CUST000782","Male","26","96508","4","Platinum","Biweekly","Electronics","31","47868","customer782@example.com","13800000782","Pudong","2025-06-14","2026-02-22"
"CUST000783","Female","42","93724","2","Silver","Biweekly","Beauty & Cosmetics","22","16495","customer783@example.com","13800000783","Jingan","2025-08-01","2026-02-21"
"CUST000784","Male","34","36530","3","Platinum","Monthly","Home & Living","19","8329","customer784@example.com","13800000784","Huangpu","2025-03-03","2026-03-04"
"CUST000785","Female","65","146822","1","Gold","Quarterly","Entertainment","7","4111","customer785@example.com","13800000785","Changning","2023-07-25","2026-03-01"
"CUST000786","Male","32","177468","3","Silver","Weekly","Home & Living","64","136295","customer786@example.com","13800000786","Pudong","2023-11-13","2026-02-24"
"CUST000787","Female","37","147786","1","Bronze","Biweekly","Sports & Outdoors","24","14187","customer787@example.com","13800000787","Pudong","2023-05-06","2026-02-24"
"CUST000788","Female","32","70770","5","Gold","Weekly","Food & Dining","44","62278","customer788@example.com","13800000788","Pudong","2023-03-08","2026-02-26"
"CUST000789","Male","30","73887","2","Silver","Rarely","Books & Stationery","3","1773","customer789@example.com","13800000789","Xuhui","2025-01-18","2026-02-21"
"CUST000790","Female","34","94639","2","Bronze","Biweekly","Entertainment","28","21199","customer790@example.com","13800000790","Jingan","2023-01-08","2026-02-20"
"CUST000791","Female","58","27937","3","Silver","Rarely","Beauty & Cosmetics","1","335","customer791@example.com","13800000791","Jingan","2023-02-18","2026-03-12"
"CUST000792","Male","48","45226","1","Gold","Quarterly","Food & Dining","4","724","customer792@example.com","13800000792","Changning","2024-05-06","2026-02-17"
"CUST000793","Female","39","72015","4","Platinum","Weekly","Entertainment","53","61069","customer793@example.com","13800000793","Minhang","2023-09-01","2026-03-02"
"CUST000794","Male","59","204290","4","Gold","Monthly","Home & Living","16","52298","customer794@example.com","13800000794","Xuhui","2023-12-26","2026-02-21"
"CUST000795","Male","22","112222","3","Silver","Quarterly","Electronics","4","5387","customer795@example.com","13800000795","Minhang","2023-06-04","2026-02-26"
"CUST000796","Male","33","70096","3","Gold","Quarterly","Sports & Outdoors","7","5888","customer796@example.com","13800000796","Huangpu","2025-10-21","2026-02-15"
"CUST000797","Female","42","137060","3","Bronze","Monthly","Entertainment","10","16447","customer797@example.com","13800000797","Changning","2024-11-04","2026-03-07"
"CUST000798","Male","21","49333","5","Gold","Biweekly","Electronics","39","38480","customer798@example.com","13800000798","Huangpu","2024-10-01","2026-03-07"
"CUST000799","Female","22","236313","5","Silver","Biweekly","Food & Dining","20","94525","customer799@example.com","13800000799","Minhang","2023-12-26","2026-02-20"
"CUST000800","Male","36","59508","2","Platinum","Biweekly","Sports & Outdoors","28","13330","customer800@example.com","13800000800","Changning","2024-04-02","2026-02-13"
"CUST000801","Female","21","62574","2","Silver","Biweekly","Entertainment","26","13015","customer801@example.com","13800000801","Huangpu","2025-09-10","2026-03-02"
"CUST000802","Female","33","143074","3","Platinum","Rarely","Books & Stationery","1","1717","customer802@example.com","13800000802","Changning","2023-01-19","2026-02-14"
"CUST000803","Male","40","74069","1","Bronze","Quarterly","Beauty & Cosmetics","6","1778","customer803@example.com","13800000803","Minhang","2023-03-02","2026-02-21"
"CUST000804","Male","32","138415","4","Bronze","Monthly","Sports & Outdoors","13","28790","customer804@example.com","13800000804","Huangpu","2024-06-11","2026-02-21"
"CUST000805","Female","58","76654","5","Bronze","Biweekly","Fashion","28","42926","customer805@example.com","13800000805","Xuhui","2024-01-08","2026-02-24"
"CUST000806","Female","19","103757","3","Silver","Weekly","Fashion","43","53539","customer806@example.com","13800000806","Huangpu","2023-04-14","2026-03-05"
"CUST000807","Female","23","44591","4","Gold","Biweekly","Sports & Outdoors","30","21404","customer807@example.com","13800000807","Minhang","2023-01-25","2026-03-08"
"CUST000808","Male","22","108803","2","Gold","Quarterly","Electronics","6","5223","customer808@example.com","13800000808","Changning","2023-04-24","2026-02-16"
"CUST000809","Female","50","20216","2","Gold","Biweekly","Home & Living","28","4528","customer809@example.com","13800000809","Xuhui","2025-02-28","2026-02-14"
"CUST000810","Female","21","101499","5","Gold","Monthly","Electronics","17","34510","customer810@example.com","13800000810","Minhang","2023-03-22","2026-02-19"
"CUST000811","Male","31","100966","2","Bronze","Quarterly","Food & Dining","8","6462","customer811@example.com","13800000811","Changning","2025-03-14","2026-02-24"
"CUST000812","Female","29","94877","3","Bronze","Biweekly","Food & Dining","22","25048","customer812@example.com","13800000812","Xuhui","2023-10-07","2026-02-17"
"CUST000813","Male","30","54636","5","Gold","Rarely","Electronics","1","1093","customer813@example.com","13800000813","Huangpu","2024-08-22","2026-02-18"
"CUST000814","Male","40","79505","3","Bronze","Weekly","Beauty & Cosmetics","80","76325","customer814@example.com","13800000814","Jingan","2024-09-13","2026-02-22"
"CUST000815","Female","41","206311","2","Silver","Rarely","Entertainment","3","4951","customer815@example.com","13800000815","Jingan","2024-10-10","2026-03-12"
"CUST000816","Male","57","213419","5","Gold","Quarterly","Entertainment","8","34147","customer816@example.com","13800000816","Pudong","2024-05-23","2026-02-23"
"CUST000817","Male","53","49238","1","Gold","Biweekly","Home & Living","29","5712","customer817@example.com","13800000817","Xuhui","2025-10-02","2026-03-05"
"CUST000818","Male","45","23339","2","Bronze","Biweekly","Beauty & Cosmetics","34","6348","customer818@example.com","13800000818","Pudong","2025-04-05","2026-02-23"
"CUST000819","Male","33","71528","4","Gold","Monthly","Food & Dining","10","11444","customer819@example.com","13800000819","Huangpu","2023-12-08","2026-02-20"
"CUST000820","Male","58","131179","2","Silver","Quarterly","Beauty & Cosmetics","4","4198","customer820@example.com","13800000820","Pudong","2023-01-01","2026-02-18"
"CUST000821","Female","57","276665","1","Bronze","Quarterly","Home & Living","7","7747","customer821@example.com","13800000821","Jingan","2023-09-14","2026-02-22"
"CUST000822","Female","38","26643","5","Bronze","Weekly","Electronics","46","24512","customer822@example.com","13800000822","Minhang","2023-09-11","2026-02-22"
"CUST000823","Female","69","184168","3","Silver","Quarterly","Entertainment","5","11050","customer823@example.com","13800000823","Pudong","2025-08-13","2026-02-28"
"CUST000824","Female","30","24529","3","Bronze","Weekly","Fashion","56","16483","customer824@example.com","13800000824","Minhang","2023-06-02","2026-03-01"
"CUST000825","Female","38","54814","3","Gold","Rarely","Sports & Outdoors","1","658","customer825@example.com","13800000825","Changning","2023-09-04","2026-03-02"
"CUST000826","Male","21","68391","1","Bronze","Monthly","Beauty & Cosmetics","16","4377","customer826@example.com","13800000826","Changning","2023-04-05","2026-03-13"
"CUST000827","Male","33","126375","4","Gold","Quarterly","Home & Living","4","8088","customer827@example.com","13800000827","Minhang","2025-02-24","2026-02-26"
"CUST000828","Male","30","61346","5","Silver","Biweekly","Fashion","35","42942","customer828@example.com","13800000828","Minhang","2025-11-13","2026-03-12"
"CUST000829","Female","27","23849","4","Gold","Weekly","Entertainment","51","19461","customer829@example.com","13800000829","Xuhui","2024-03-23","2026-02-14"
"CUST000830","Male","45","86459","3","Platinum","Weekly","Electronics","59","61213","customer830@example.com","13800000830","Huangpu","2024-02-14","2026-03-12"
"CUST000831","Male","42","25507","3","Silver","Weekly","Books & Stationery","42","12856","customer831@example.com","13800000831","Minhang","2025-01-26","2026-03-10"
"CUST000832","Female","19","121584","1","Silver","Biweekly","Home & Living","32","15563","customer832@example.com","13800000832","Minhang","2024-01-09","2026-03-08"
"CUST000833","Male","23","140508","3","Gold","Rarely","Entertainment","2","3372","customer833@example.com","13800000833","Changning","2025-11-06","2026-02-17"
"CUST000834","Male","28","40580","3","Gold","Rarely","Electronics","3","1461","customer834@example.com","13800000834","Huangpu","2023-07-26","2026-03-08"
"CUST000835","Male","64","97608","2","Gold","Weekly","Electronics","52","40605","customer835@example.com","13800000835","Jingan","2025-04-25","2026-03-05"
"CUST000836","Female","51","98287","2","Gold","Monthly","Sports & Outdoors","13","10222","customer836@example.com","13800000836","Huangpu","2025-03-23","2026-02-18"
"CUST000837","Female","28","51487","3","Platinum","Quarterly","Home & Living","8","4943","customer837@example.com","13800000837","Pudong","2025-09-09","2026-02-24"
"CUST000838","Male","45","76620","5","Platinum","Weekly","Home & Living","78","119527","customer838@example.com","13800000838","Jingan","2025-08-15","2026-03-14"
"CUST000839","Female","30","33410","4","Platinum","Quarterly","Home & Living","6","3207","customer839@example.com","13800000839","Jingan","2023-01-18","2026-03-03"
"CUST000840","Male","49","21468","1","Platinum","Biweekly","Books & Stationery","33","2834","customer840@example.com","13800000840","Huangpu","2025-02-19","2026-02-20"
"CUST000841","Male","28","87854","5","Bronze","Biweekly","Entertainment","31","54469","customer841@example.com","13800000841","Pudong","2023-03-09","2026-03-01"
"CUST000842","Female","24","140082","5","Silver","Quarterly","Food & Dining","8","22413","customer842@example.com","13800000842","Changning","2025-04-07","2026-03-05"
"CUST000843","Female","35","95609","3","Bronze","Weekly","Fashion","79","90637","customer843@example.com","13800000843","Changning","2024-07-09","2026-02-23"
"CUST000844","Male","21","25909","5","Platinum","Biweekly","Fashion","33","17100","customer844@example.com","13800000844","Minhang","2025-05-12","2026-03-03"
"CUST000845","Male","43","85157","1","Gold","Quarterly","Fashion","7","2384","customer845@example.com","13800000845","Minhang","2025-04-04","2026-03-03"
"CUST000846","Female","44","106585","2","Gold","Biweekly","Food & Dining","33","28138","customer846@example.com","13800000846","Changning","2024-11-18","2026-02-21"
"CUST000847","Male","45","72054","1","Platinum","Biweekly","Electronics","36","10376","customer847@example.com","13800000847","Huangpu","2024-04-25","2026-03-12"
"CUST000848","Female","34","59941","5","Silver","Quarterly","Fashion","8","9591","customer848@example.com","13800000848","Xuhui","2025-08-28","2026-03-14"
"CUST000849","Female","38","88093","4","Platinum","Weekly","Sports & Outdoors","44","62017","customer849@example.com","13800000849","Huangpu","2024-06-01","2026-02-16"
"CUST000850","Male","33","37200","3","Bronze","Weekly","Entertainment","44","19642","customer850@example.com","13800000850","Jingan","2024-01-04","2026-02-22"
"CUST000851","Male","44","45630","5","Gold","Monthly","Fashion","20","18252","customer851@example.com","13800000851","Minhang","2025-02-25","2026-03-10"
"CUST000852","Male","55","26571","4","Platinum","Quarterly","Sports & Outdoors","6","2551","customer852@example.com","13800000852","Huangpu","2025-03-04","2026-03-11"
"CUST000853","Female","42","103085","3","Platinum","Monthly","Beauty & Cosmetics","20","24740","customer853@example.com","13800000853","Minhang","2025-11-14","2026-02-28"
"CUST000854","Female","43","88049","5","Bronze","Weekly","Food & Dining","51","89810","customer854@example.com","13800000854","Pudong","2023-01-06","2026-03-04"
"CUST000855","Female","45","22525","3","Platinum","Biweekly","Books & Stationery","35","9461","customer855@example.com","13800000855","Changning","2025-06-21","2026-03-02"
"CUST000856","Female","32","98503","3","Gold","Quarterly","Food & Dining","7","8274","customer856@example.com","13800000856","Huangpu","2025-02-10","2026-02-26"
"CUST000857","Male","45","136072","5","Silver","Quarterly","Fashion","4","10886","customer857@example.com","13800000857","Changning","2023-10-08","2026-03-06"
"CUST000858","Female","21","46302","4","Bronze","Weekly","Electronics","44","32597","customer858@example.com","13800000858","Pudong","2024-04-19","2026-02-20"
"CUST000859","Male","27","54267","3","Gold","Rarely","Fashion","1","651","customer859@example.com","13800000859","Pudong","2023-10-17","2026-02-16"
"CUST000860","Male","27","60067","3","Bronze","Rarely","Books & Stationery","1","721","customer860@example.com","13800000860","Huangpu","2023-07-01","2026-03-14"
"CUST000861","Female","26","61566","1","Gold","Monthly","Home & Living","15","3694","customer861@example.com","13800000861","Pudong","2024-08-07","2026-02-14"
"CUST000862","Male","23","101341","2","Platinum","Weekly","Books & Stationery","78","63237","customer862@example.com","13800000862","Pudong","2024-01-24","2026-03-11"
"CUST000863","Female","44","125180","5","Bronze","Monthly","Electronics","12","30043","customer863@example.com","13800000863","Pudong","2024-09-03","2026-02-16"
"CUST000864","Female","21","31317","5","Gold","Quarterly","Fashion","7","4384","customer864@example.com","13800000864","Changning","2025-08-17","2026-03-11"
"CUST000865","Female","24","78405","5","Bronze","Quarterly","Electronics","4","6272","customer865@example.com","13800000865","Changning","2023-09-04","2026-03-07"
"CUST000866","Female","59","135848","1","Bronze","Biweekly","Home & Living","30","16302","customer866@example.com","13800000866","Pudong","2023-07-21","2026-02-28"
"CUST000867","Male","30","103021","3","Bronze","Weekly","Entertainment","70","86538","customer867@example.com","13800000867","Huangpu","2023-09-12","2026-02-28"
"CUST000868","Male","37","44595","3","Platinum","Weekly","Entertainment","54","28898","customer868@example.com","13800000868","Jingan","2023-09-12","2026-02-24"
"CUST000869","Male","28","96099","1","Bronze","Biweekly","Food & Dining","34","13069","customer869@example.com","13800000869","Xuhui","2025-07-08","2026-02-22"
"CUST000870","Female","34","75539","3","Bronze","Monthly","Sports & Outdoors","19","17223","customer870@example.com","13800000870","Huangpu","2023-11-15","2026-03-01"
"CUST000871","Male","38","189797","1","Silver","Biweekly","Food & Dining","37","28090","customer871@example.com","13800000871","Changning","2025-10-18","2026-02-17"
"CUST000872","Male","45","68131","3","Platinum","Weekly","Home & Living","46","37608","customer872@example.com","13800000872","Changning","2023-06-28","2026-02-14"
"CUST000873","Female","59","93015","3","Bronze","Rarely","Entertainment","1","1116","customer873@example.com","13800000873","Minhang","2024-06-06","2026-03-10"
"CUST000874","Female","38","61925","1","Gold","Quarterly","Home & Living","7","1734","customer874@example.com","13800000874","Jingan","2024-08-09","2026-03-03"
"CUST000875","Female","38","124450","5","Bronze","Biweekly","Beauty & Cosmetics","27","67203","customer875@example.com","13800000875","Pudong","2024-02-09","2026-03-04"
"CUST000876","Female","30","34102","3","Silver","Rarely","Food & Dining","3","1228","customer876@example.com","13800000876","Minhang","2023-06-25","2026-02-25"
"CUST000877","Male","59","92857","5","Gold","Biweekly","Books & Stationery","25","46429","customer877@example.com","13800000877","Xuhui","2024-07-25","2026-02-24"
"CUST000878","Female","23","81693","1","Platinum","Monthly","Home & Living","19","6209","customer878@example.com","13800000878","Huangpu","2024-09-16","2026-02-23"
"CUST000879","Male","33","36047","2","Gold","Biweekly","Entertainment","22","6344","customer879@example.com","13800000879","Minhang","2025-05-16","2026-02-28"
"CUST000880","Female","28","109016","1","Silver","Monthly","Home & Living","15","6541","customer880@example.com","13800000880","Huangpu","2023-05-05","2026-02-14"
"CUST000881","Female","46","73841","3","Bronze","Weekly","Fashion","55","48735","customer881@example.com","13800000881","Xuhui","2023-10-11","2026-02-17"
"CUST000882","Female","45","64709","1","Bronze","Monthly","Food & Dining","17","4400","customer882@example.com","13800000882","Pudong","2024-10-28","2026-02-18"
"CUST000883","Male","49","127939","5","Bronze","Biweekly","Fashion","40","102351","customer883@example.com","13800000883","Huangpu","2023-11-21","2026-03-09"
"CUST000884","Female","23","48165","5","Gold","Biweekly","Entertainment","35","33716","customer884@example.com","13800000884","Pudong","2025-03-17","2026-03-01"
"CUST000885","Male","25","50502","4","Bronze","Weekly","Books & Stationery","59","47674","customer885@example.com","13800000885","Huangpu","2023-03-18","2026-02-14"
"CUST000886","Male","18","103243","2","Platinum","Quarterly","Food & Dining","8","6608","customer886@example.com","13800000886","Pudong","2023-08-11","2026-03-04"
"CUST000887","Female","42","128872","1","Bronze","Rarely","Fashion","2","1031","customer887@example.com","13800000887","Changning","2025-05-23","2026-02-18"
"CUST000888","Female","58","59807","4","Bronze","Biweekly","Entertainment","38","36363","customer888@example.com","13800000888","Minhang","2024-01-06","2026-02-18"
"CUST000889","Male","34","199851","3","Platinum","Rarely","Beauty & Cosmetics","2","4796","customer889@example.com","13800000889","Huangpu","2025-07-19","2026-02-14"
"CUST000890","Male","24","21916","5","Platinum","Weekly","Books & Stationery","49","21478","customer890@example.com","13800000890","Huangpu","2025-06-20","2026-02-21"
"CUST000891","Male","41","96293","1","Platinum","Rarely","Electronics","3","1156","customer891@example.com","13800000891","Xuhui","2025-05-27","2026-03-04"
"CUST000892","Female","33","56956","4","Silver","Rarely","Books & Stationery","2","1823","customer892@example.com","13800000892","Jingan","2025-11-07","2026-02-18"
"CUST000893","Female","53","125888","2","Gold","Rarely","Home & Living","3","3021","customer893@example.com","13800000893","Changning","2023-04-06","2026-03-13"
"CUST000894","Male","29","245542","5","Silver","Quarterly","Food & Dining","7","34376","customer894@example.com","13800000894","Huangpu","2025-10-24","2026-03-09"
"CUST000895","Male","31","30682","1","Platinum","Weekly","Electronics","51","6259","customer895@example.com","13800000895","Minhang","2025-02-20","2026-02-23"
"CUST000896","Female","57","77791","1","Platinum","Quarterly","Fashion","6","1867","customer896@example.com","13800000896","Minhang","2025-10-18","2026-02-21"
"CUST000897","Male","37","70973","1","Bronze","Monthly","Electronics","10","2839","customer897@example.com","13800000897","Huangpu","2024-07-13","2026-02-25"
"CUST000898","Male","42","119495","4","Silver","Biweekly","Beauty & Cosmetics","29","55446","customer898@example.com","13800000898","Xuhui","2025-10-14","2026-03-04"
"CUST000899","Male","35","41411","4","Bronze","Rarely","Electronics","2","1325","customer899@example.com","13800000899","Huangpu","2024-05-25","2026-02-27"
"CUST000900","Male","44","42383","5","Platinum","Quarterly","Home & Living","6","5086","customer900@example.com","13800000900","Pudong","2025-07-23","2026-03-05"
"CUST000901","Female","42","68584","5","Platinum","Monthly","Entertainment","17","23319","customer901@example.com","13800000901","Pudong","2025-06-14","2026-02-25"
"CUST000902","Female","26","59757","3","Gold","Biweekly","Books & Stationery","40","28683","customer902@example.com","13800000902","Minhang","2023-05-12","2026-03-09"
"CUST000903","Female","39","90521","3","Platinum","Weekly","Electronics","80","86900","customer903@example.com","13800000903","Jingan","2023-08-09","2026-02-16"
"CUST000904","Male","45","146990","1","Silver","Biweekly","Sports & Outdoors","29","17051","customer904@example.com","13800000904","Xuhui","2025-12-25","2026-03-09"
"CUST000905","Male","22","79142","4","Silver","Monthly","Electronics","20","25325","customer905@example.com","13800000905","Huangpu","2023-04-13","2026-03-06"
"CUST000906","Male","34","27641","1","Platinum","Monthly","Food & Dining","15","1658","customer906@example.com","13800000906","Changning","2023-09-07","2026-02-21"
"CUST000907","Male","28","68228","3","Bronze","Rarely","Food & Dining","3","2456","customer907@example.com","13800000907","Xuhui","2023-10-06","2026-02-16"
"CUST000908","Male","56","80385","2","Gold","Monthly","Books & Stationery","17","10932","customer908@example.com","13800000908","Jingan","2025-09-22","2026-02-23"
"CUST000909","Male","47","103179","3","Silver","Weekly","Electronics","74","91623","customer909@example.com","13800000909","Jingan","2025-06-07","2026-03-12"
"CUST000910","Female","32","96849","2","Bronze","Biweekly","Entertainment","40","30992","customer910@example.com","13800000910","Pudong","2023-06-10","2026-02-22"
"CUST000911","Female","45","31466","1","Bronze","Monthly","Sports & Outdoors","16","2014","customer911@example.com","13800000911","Huangpu","2023-09-23","2026-03-01"
"CUST000912","Male","28","26888","5","Gold","Rarely","Sports & Outdoors","2","1076","customer912@example.com","13800000912","Huangpu","2024-02-14","2026-02-15"
"CUST000913","Female","61","67553","1","Silver","Biweekly","Food & Dining","22","5945","customer913@example.com","13800000913","Changning","2023-01-21","2026-02-24"
"CUST000914","Female","28","94843","2","Bronze","Biweekly","Books & Stationery","28","21245","customer914@example.com","13800000914","Huangpu","2024-07-15","2026-03-05"
"CUST000915","Female","19","68999","4","Bronze","Weekly","Sports & Outdoors","47","51887","customer915@example.com","13800000915","Xuhui","2024-10-07","2026-02-17"
"CUST000916","Female","26","54864","4","Platinum","Biweekly","Entertainment","32","28090","customer916@example.com","13800000916","Xuhui","2025-12-09","2026-02-21"
"CUST000917","Male","43","87867","3","Silver","Biweekly","Electronics","23","24251","customer917@example.com","13800000917","Pudong","2023-01-13","2026-02-28"
"CUST000918","Male","36","64689","1","Bronze","Biweekly","Beauty & Cosmetics","27","6986","customer918@example.com","13800000918","Huangpu","2025-10-21","2026-02-24"
"CUST000919","Female","19","37711","3","Silver","Rarely","Entertainment","3","1358","customer919@example.com","13800000919","Pudong","2024-01-22","2026-02-20"
"CUST000920","Female","44","34958","4","Bronze","Monthly","Entertainment","13","7271","customer920@example.com","13800000920","Huangpu","2023-12-15","2026-02-23"
"CUST000921","Female","29","132078","3","Bronze","Monthly","Home & Living","12","19019","customer921@example.com","13800000921","Xuhui","2025-01-20","2026-02-14"
"CUST000922","Female","46","118929","4","Gold","Biweekly","Food & Dining","40","76115","customer922@example.com","13800000922","Pudong","2023-05-17","2026-03-08"
"CUST000923","Male","35","71957","4","Gold","Biweekly","Sports & Outdoors","23","26480","customer923@example.com","13800000923","Pudong","2025-04-08","2026-03-05"
"CUST000924","Male","43","35426","1","Silver","Biweekly","Fashion","38","5385","customer924@example.com","13800000924","Huangpu","2023-12-07","2026-02-25"
"CUST000925","Female","33","20309","2","Bronze","Rarely","Entertainment","3","487","customer925@example.com","13800000925","Xuhui","2024-01-09","2026-02-21"
"CUST000926","Female","28","70098","1","Gold","Weekly","Home & Living","52","14580","customer926@example.com","13800000926","Xuhui","2024-03-24","2026-03-08"
"CUST000927","Female","38","226203","4","Silver","Rarely","Electronics","2","7238","customer927@example.com","13800000927","Xuhui","2025-02-27","2026-02-17"
"CUST000928","Male","32","63019","5","Bronze","Quarterly","Home & Living","6","7562","customer928@example.com","13800000928","Pudong","2023-01-07","2026-03-05"
"CUST000929","Male","37","139841","1","Platinum","Rarely","Entertainment","3","1678","customer929@example.com","13800000929","Pudong","2024-07-26","2026-03-02"
"CUST000930","Male","42","93220","1","Platinum","Biweekly","Books & Stationery","35","13051","customer930@example.com","13800000930","Changning","2024-03-25","2026-02-28"
"CUST000931","Female","27","38797","3","Platinum","Monthly","Electronics","12","5587","customer931@example.com","13800000931","Xuhui","2023-04-18","2026-02-19"
"CUST000932","Female","52","22553","2","Bronze","Biweekly","Food & Dining","34","6134","customer932@example.com","13800000932","Huangpu","2023-05-10","2026-03-09"
"CUST000933","Male","65","114073","4","Bronze","Biweekly","Food & Dining","27","49280","customer933@example.com","13800000933","Huangpu","2023-02-17","2026-03-09"
"CUST000934","Female","43","298225","5","Gold","Weekly","Sports & Outdoors","45","268403","customer934@example.com","13800000934","Xuhui","2023-06-13","2026-03-13"
"CUST000935","Female","18","290393","5","Bronze","Rarely","Entertainment","3","17424","customer935@example.com","13800000935","Xuhui","2024-11-08","2026-02-26"
"CUST000936","Male","37","22917","4","Silver","Rarely","Books & Stationery","2","733","customer936@example.com","13800000936","Xuhui","2024-02-17","2026-03-05"
"CUST000937","Female","29","76084","4","Silver","Weekly","Books & Stationery","69","83997","customer937@example.com","13800000937","Pudong","2023-03-18","2026-02-24"
"CUST000938","Male","41","60951","3","Bronze","Rarely","Sports & Outdoors","1","731","customer938@example.com","13800000938","Pudong","2024-03-19","2026-02-13"
"CUST000939","Male","49","72131","3","Platinum","Weekly","Beauty & Cosmetics","40","34623","customer939@example.com","13800000939","Pudong","2025-12-06","2026-03-01"
"CUST000940","Female","51","94461","2","Bronze","Biweekly","Sports & Outdoors","25","18892","customer940@example.com","13800000940","Pudong","2025-07-15","2026-02-19"
"CUST000941","Male","53","92950","4","Silver","Rarely","Fashion","2","2974","customer941@example.com","13800000941","Pudong","2024-02-06","2026-02-24"
"CUST000942","Female","18","58054","2","Gold","Quarterly","Books & Stationery","5","2322","customer942@example.com","13800000942","Xuhui","2024-05-01","2026-03-02"
"CUST000943","Male","56","51115","2","Platinum","Biweekly","Beauty & Cosmetics","35","14312","customer943@example.com","13800000943","Huangpu","2024-08-12","2026-02-27"
"CUST000944","Female","41","96544","4","Platinum","Weekly","Home & Living","48","74146","customer944@example.com","13800000944","Pudong","2025-09-12","2026-02-27"
"CUST000945","Female","22","51730","1","Platinum","Weekly","Home & Living","60","12415","customer945@example.com","13800000945","Minhang","2023-08-19","2026-03-13"
"CUST000946","Male","27","38963","3","Platinum","Rarely","Books & Stationery","1","468","customer946@example.com","13800000946","Changning","2023-05-25","2026-02-18"
"CUST000947","Female","33","41256","5","Platinum","Rarely","Sports & Outdoors","2","1650","customer947@example.com","13800000947","Pudong","2023-02-07","2026-03-03"
"CUST000948","Female","24","83611","3","Gold","Rarely","Entertainment","1","1003","customer948@example.com","13800000948","Huangpu","2024-08-05","2026-03-12"
"CUST000949","Male","69","94494","2","Platinum","Monthly","Electronics","17","12851","customer949@example.com","13800000949","Xuhui","2025-07-14","2026-02-14"
"CUST000950","Male","28","254938","4","Platinum","Rarely","Electronics","2","8158","customer950@example.com","13800000950","Jingan","2023-10-27","2026-02-21"
"CUST000951","Male","39","86986","1","Gold","Biweekly","Fashion","22","7655","customer951@example.com","13800000951","Jingan","2025-04-28","2026-03-10"
"CUST000952","Male","19","247880","5","Platinum","Biweekly","Books & Stationery","32","158643","customer952@example.com","13800000952","Jingan","2024-07-28","2026-02-23"
"CUST000953","Female","27","62606","4","Silver","Monthly","Beauty & Cosmetics","11","11019","customer953@example.com","13800000953","Jingan","2025-07-28","2026-03-02"
"CUST000954","Female","44","84739","2","Silver","Quarterly","Fashion","6","4067","customer954@example.com","13800000954","Xuhui","2024-09-06","2026-02-23"
"CUST000955","Male","23","42542","5","Bronze","Rarely","Fashion","1","851","customer955@example.com","13800000955","Xuhui","2024-01-01","2026-02-13"
"CUST000956","Female","39","54568","3","Gold","Monthly","Food & Dining","14","9167","customer956@example.com","13800000956","Pudong","2023-05-01","2026-02-22"
"CUST000957","Female","36","77424","2","Silver","Biweekly","Sports & Outdoors","31","19201","customer957@example.com","13800000957","Pudong","2024-11-22","2026-02-26"
